source_id,domain,source_title,section_id,section_title,parent_section,unit_type,structural_locator,chunk_count,token_count,sample_text,parser_warning_count,ocr_noise_score,unusually_high_chunk_count,missing_heading,generic_heading,ocr_heavy,front_matter,index_section,references_section,appendix_section,repeated_header_or_footer,empty_heading,large_unstructured_section,verse_range_rule_candidate,proposed_structure_action,manual_scope_decision,manual_relevant_concepts,manual_structure_action,manual_review_notes
advaita_paramananda_1919_upanishads,advaita,The Upanishads,advaita_paramananda_1919_upanishads:section:f0eb457ead2c116d44c0e0b3,,,root_text,,1,102,"Who then can know where is this mighty Self? He (that Self) to whom the Brahmanas and Kshatriyas are but food and death itself a condiment. This text proclaims the glory and majesty of the Supreme. The Brahmanas stand for spiritual strength, the Kshatriyas for physical strength, yet both are overpowered by His mightiness. Life and death alike are food for Him. As the light of the great sun swallo…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_paramananda_1919_upanishads,advaita,The Upanishads,advaita_paramananda_1919_upanishads:section:f1350a94fd352da9ac75c10c,,,root_text,,1,43,"They (the wise) perceive that indescribable highest bliss, saying, This is That. How am I to know It? Does It shine (by Its own light) or does It shine (by reflected light)?",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_paramananda_1919_upanishads,advaita,The Upanishads,advaita_paramananda_1919_upanishads:section:f42c8135ea3ada1c07e14125,,,root_text,,1,244,"Knowing That which is soundless, touchless, formless, undecaying; also tasteless, odorless, and eternal; beginningless, endless and immutable; beyond the Unmanifested: (knowing That) man escapes from the mouth of death. The Ruler of Death defines here the innermost essence of our being. Because of its extreme subtlety, it cannot be heard or felt or smelled or tasted like any ordinary object. It n…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_paramananda_1919_upanishads,advaita,The Upanishads,advaita_paramananda_1919_upanishads:section:f6e127e694b3ee95412928db,,,root_text,,1,48,"Nachiketas said: In the realm of heaven there is no fear, thou (Death) art not there; nor is there fear of old age. Having crossed beyond both hunger and thirst and being above grief, (they) rejoice in heaven.",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_paramananda_1919_upanishads,advaita,The Upanishads,advaita_paramananda_1919_upanishads:section:f837e61b87355ab29cf1d2d4,,,root_text,,1,132,"The all-seeing fire which exists hidden in the two sticks, as the foetus is well-guarded in the womb by the mother, (that fire) is to be worshipped day after day by wakeful seekers (after wisdom), as well as by sacrificers. This verily is That. Fire is called all-seeing because its light makes everything visible. In Vedic sacrifices the altar fire was always kindled by rubbing together two sticks…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_paramananda_1919_upanishads,advaita,The Upanishads,advaita_paramananda_1919_upanishads:section:faa0e711ab938b31611927eb,,,root_text,,1,49,"Yama then told him that fire-sacrifice, the beginning of all the worlds; what bricks, how many and how laid for the altar. Nachiketas repeated all as it was told to him. Then Death, being pleased with him, again said:",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_paramananda_1919_upanishads,advaita,The Upanishads,advaita_paramananda_1919_upanishads:section:fb85eb2f0c2605beeb00415b,,,root_text,,1,88,"Knowing that the senses are distinct (from the Atman) and their rising and setting separate (from the Atman), a wise man grieves no more. A wise man never confounds the Atman, which is birthless and deathless, with that which has beginning and end. Therefore, when he sees his senses and his physical organism waxing and waning, he knows that his real Self within can never be affected by these oute…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_paramananda_1919_upanishads,advaita,The Upanishads,advaita_paramananda_1919_upanishads:section:fc25bfa413b2478cb453a513,,,root_text,,1,24,"By Vidya one end is attained; by Avidya, another. Thus we have heard from the wise men who taught this.",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_paramananda_1919_upanishads,advaita,The Upanishads,advaita_paramananda_1919_upanishads:section:fe395ad49ea15146ef768b1d,,,root_text,,1,44,"That by which one knows form, taste, smell, sound, touch and sense enjoyments, by That also one knows whatever remains (to be known). This verily is That (which thou hast asked to know).",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_paramananda_1919_upanishads,advaita,The Upanishads,advaita_paramananda_1919_upanishads:section:fe7ee1c5550a8ac76c557ec1,,,root_text,,1,36,"That which cannot be thought by mind, but by which, they say, mind is able to think: know that alone to be the Brahman, not this which people worship here.",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:004959bf5e5367f9b89d0865,,,root_text,,2,328,"sumed by fire, but the earth itself remains the same. So the body, powers, life, breath and mind and all things visible, are burned up by the fire of wisdom, leav¬ ing the being of the higher Self alone. As the darkness, that is its opposite, is melted away in the radiance of the sun, so, indeed, all things visible are melted away in the Eternal. As, when the jar is broken, the space in it become…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:032020a1ebba683825f0a2f8,,,root_text,,2,331,"51 Give up at once the thought of “I” in the action of the selfish personality, in the changeful self, which is but a reflection of the real Self, destroying rest in the Self; from falsely attributing reality to which are in¬ curred birth and death and old age, fruitful in sorrow, the pilgrimage of the soul; but reality belongs to the hidden Self, whose form is consciousness, whose body is bliss;…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:050c44161594fa5ff729ab5a,,,root_text,,2,340,"Then comes loss of knowledge of one’s real being, and he who has lost it falls; and destruction of him who thus falls is seen, but not restoration. Let him put away the wilful motions of the mind, the cause of every evil act; he who has unity in life, has unity after his body is gone. The scripture of sentences says that he who beholds difference has fear. Whenever even a wise man beholds differe…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:06a7d80b79f4e3072517acc1,,,root_text,,1,264,"123 lace, a house and such things separated from one’s self, are recognized as possessions, so the Five Veils and the Vestures, recognized as possessions, are not the Self (the Possessor). What then, is the Self? — It is that whose own-nature is Being, Conscious¬ ness, Bliss. What is Being? — What stands through the Three Times (Present, Past, Future) — this is Being. What is Consciousness? — The…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:08cd76813228a54d50b1c074,,,appendix,,1,224,"ra’s city in search of an answer. He traveled for some time with his disciples and came at length to a forest. Now it so happened that a certain king named Amaraka lay dying here at the foot of a tree surrounded by many friends mourning his departure. As the soul of the dying man took flight an unusual thing happened. Sankara left his own body, entrusting it to the care of his disciples. He enter…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:0a61ca038f930870d0692d33,,,root_text,,2,305,"127 tive natures — one part of each — these parts are each first divided in two; then one half of each part is left alone, on one side, while the other halves of each are each divided into four. Then to the half of each nature, is joined the fourth of the half [the eighth] of each of the other natures. And thus five-folding is made. From these five primitive natures, thus five-folded, the physica…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:0ce798863a06eaf34dce22ae,,,root_text,,2,310,"the oneness of the Eternal and the Self, to confirm the Self in the Eternal, make an end of transferring self¬ hood to things not Self. While there yet lingers a residue undissolved of the thought that this body is the Self, carefully seeking union with the Self, make an end of transferring self¬ hood to things not Self. As long as the thought of separate life and the world shines, dreamlike even…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:10cd47991a18b45e4f4dfea9,,,root_text,,2,277,"these are divided, but is beheld as one when the ves¬ tures are destroyed. Through this difference of vesture, race, name, and home are attributed to the Self, as difference of taste and color to pure water. Built up of fivefold-mingled elements through ac¬ cumulated works is the physical vesture, the place where pleasure and pain are tasted. Holding the five life-breaths, mind, reason, and the t…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:13e2347e437007fc05e159ae,,,root_text,,2,332,"which is detached, not involved in actions, and dissolv¬ ing all in the Self, he who stands thus, has attained liberation. The Vesture formed of Food (Verses 154 — 164) The food-formed vesture is this body, which comes into being through food, which lives by food, which perishes without food. It is formed of cuticle, skin, flesh, blood, bone, water; this is not worthy to be the Self, eternally pu…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:15a1c9c1e4c9f06dc9b842b0,,,root_text,,2,347,"147 Sankara, following the Upanishads, calls the Eternal; and that the forms of representation of Schopenhauer’s system, correspond to the World-glamor, or Maya, of Indian thought. And it is further clear that the will- toward-life, or desire for sensuous existence, of the one system, is very close to the personal idea, or egotism, of the other. Whoever is acquainted with the two systems, can poi…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:17d9ba22f61657522bbe43a1,,,appendix,,2,306,"A Symposium on the Life of Sankaracharya . 155 Introductory by Charles Johnston Sankara, the Teacher > T , he Upanishads, Buddha, and Sankara: these are the three great lights of Indian wisdom. The Upani¬ shads far away in the golden age; in the bright dawn that has faded so many ages ago. Buddha, the Awakened One, who, catching in his clear spirit the glow of that early dawn, sought to reflect i…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:17ea6814ec33bc64cdfe5e5a,,,root_text,,2,357,"planned; for as they stood before the supposed King Ama- raka in the great hall of the palace, not only were those who listened spellbound by their marvelous music, but its pel¬ lucid strains stole into the inner consciousness of Sankara- charya. Before the bewildered attendants knew what had befallen, Sankaracharya gratefully dismissed the singers and released himself from the corporeal chains t…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:1976327e36ce6499a46ce7cc,,,root_text,,2,337,"77 I am neither the doer nor enjoyer; mine are neither change nor act. I am in nature pure awakening. I am the lonely One, august for ever. [490] I am apart from the personal self that sees, hears, speaks, acts, and enjoys; everlasting, innermost, with¬ out act; the limitless, unbound, perfect Self awakened. I am neither this nor that; I am even he who illu¬ mines both, the supreme, the pure; for…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:19b93fcb05e4a4c5fbe6ef19,,,root_text,,3,634,"arid, curiously enough, the root of it is — fear; the cow¬ ering fear of the personal self, before the menacing forces of the world; the desperate, and — infallible accompani¬ ment of cowardice — remorselessly cruel determination to build up a triple rampart of possessions between the personality and the mutability of things. The whole cause of the race for wealth, the cursed hunger for gold, is…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:1be8ff9f194c10d3647d1078,,,root_text,,2,329,"self; but must necessarily be unreal and transient. We are the ray of consciousness, and not the image of the body which it lights up, and which, thus lit up, we call our personality. And here we come to one point of the highest interest, in the present work: its central ideas anticipate, almost in the same words, the most original teachings of German philosophy. Hence a right understanding of it…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:1e649ad2030cdf67869c58ab,,,root_text,,2,471,"end; how then can there be liberation? Master, tell me this. The Master Answers Well hast thou asked, O wise one! Therefore rightly hear! A false imagination created by error is not con¬ clusive proof. Only through delusion can there be an association with objects, of that which is without attachment, with¬ out action, without form; it is like the association of blueness with the sky. The appeara…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:2433478db24db2b37d16b71a,,,root_text,,2,324,"One which is reflected in the three modes, self-shining, is perceived by the wise. Putting away in thought body and intellect as alike reflections of consciousness, discerning the seer, hid in the secret place, the Self, the partless awakening, the universal shining, distinguished alike from what exists and what does not exist; the eternal lord, all¬ present, very subtle, devoid of within and wit…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:289292c235791d1af36bbff1,,,root_text,,2,306,"and happiness, are to be known by one’s self; the know¬ ing of others is but inference. As the teachers, who have reached the further shore, and the teachings tell, let a man cross over through that enlightenment which comes through the will of the higher Self. Knowing the Self through one’s own realization, as one’s own partless Self, and being perfected, let him stand firm in the unwavering Sel…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:29a1183c57b388486222d396,,,root_text,,2,491,"103 they suffered much from European nations more pre¬ sumptuous and not less fanatical than Aurungzeb; of these the darkest record clings to the Portuguese, who tried to wring from the Brahmans the heart of their mystery by Inquisition and auto-da-fe. Yet, once more, just a hundred years ago when a group of Europeans full of love for the East, sought from the Brahmans some knowledge of their lea…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:2a8d763a09b1f2b718f3593c,,,root_text,,2,319,"power of the Self; therefore this form is pre-eminent in waking life. But know that this physical body wherein the whole circling life of the Spirit adheres, is but as the dwelling of the lord of the dwelling. Birth and age and death are the fate of the physical and all the physical changes from childhood onward; of the physical body only are caste and grade with their many homes, and differences…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:2b29b930d03306710c876b00,,,root_text,,2,324,"it should be known by anything else. A light does not need another light; it shines of itself. Putting all veils aside, saying ‘it is not this! it is not this!’ one must find the real unity of the habitual Self and the Supreme Self, according to the words of wisdom. All outward things, the vestures and the rest, spring from unwisdom; they are fugitive as bubbles. One must find the changeless, spo…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:2bbc9d1a5b4d07633003f570,,,root_text,,2,284,"When attributing itself to the Causal Vesture, the Self is called the Intuitional. The Five Veils What are the Five Veils? — The Food-formed; the Life-formed; the Emotion- formed; the Knowledge-formed; the Bliss-formed. What is the Food-formed? — Coming into being through the essence of food, getting its growth through the essence of food, in the food-formed world it is again dispersed, this is t…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:2bd97ef9e5fb14b3ce1692d2,,,root_text,,1,294,"89 the thing itself; just as they attribute the cloud-born cutting off of vision to the sun; for the unchanging is secondless consciousness, free from every clinging stain. The belief that bondage of the Real, is, and the be¬ lief that it has ceased, are both mere things of thought; not of the everlasting Real. Therefore these two, glamor-built, bondage and the getting rid of bonds, exist not in…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:2d92cd35a14791d7088ada7c,,,root_text,,1,299,"This growing interest and enthusiasm for India — an enthusiasm at first almost instinctive, but gradually quickened by advancing knowledge — is especially felt today in the two most idealistic nations in the West, the Americans and the Germans. For with all their sense of practical life and practical development, the Americans and Germans are at heart idealists; ready to sacrifice all their pract…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:2fd30c18baa6b814051f3012,,,root_text,,2,325,"sual things, this is the limit of purity; when the per¬ sonal idea does not arise, this is the limit of illumina¬ tion. When life-activity that has been dissolved does not arise again, this is the limit of quiescence. He whose thought is free from outward objects, through standing ever in the nature of the Eternal, who is as lightly concerned with the enjoyment of sensual things followed by other…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:30d71258162846f95e32b2d8,,,root_text,,2,298,"11 lasting and unlasting. Next Dispassion, the indifference to self-indulgence here and in paradise. Then the Six Graces, beginning with Restfulness. Then the longing for Freedom. A certainty like this — the Eternal is real, the fleet¬ ing world is unreal; — this is that Discernment between things lasting and unlasting. And this is Dispassion — a perpetual willingness to give up all sensual self-…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:318389a55af2329889ad09f8,,,root_text,,3,491,"final setting, of hidden nature, perceived in secret, the Real, Wisdom, Bliss, and formed of bliss, is the second- less Eternal; and what that is, I am. Without act am I, without change, without division, without form; without wavering am I, everlasting am I, resting on naught else, and secondless. I am altogether the Self, I am the All; I transcend all; there is none but me. I am pure, partless…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:3190160c5dea1cf85e28356f,,,root_text,,1,298,"47 it, it is more and more freed from outward imaginings; when imaginings are put away, and no residue left, he enters and becomes the Self, pure of all bonds. Selfhood Transferred to Things not Self (Verses 277 — 298) By resting ever in the Self, the restless mind of him who seeks union is stilled, and all imaginings fade away; therefore make an end of transferring Selfhood to things not Self. D…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:32f9672d9dbe1f0811b2552c,,,root_text,,1,296,"controlled/’ teaches the ecstasy of the ascetic, whose work is the study of wisdom, to the end of gaining the All-self. The destruction of personality which has risen up in power cannot be done at once, even by the learned, except those who are immovably fixed in the ecstasy which no doubt can assail, for the mind-images are of endless rebirth. Binding a man with the delusion of belief in his per…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:34170ed09bd3d5d869ececdc,,,root_text,,1,260,"121 of Beings; thus the radiations of the powers of doing. Voice’s business is speaking; Hands’ business is grasp¬ ing things; Feet’s business is going; Putting-forth’s business is removing waste; Generating’s business is physical enjoying. What is the Causal Vesture? — Being formed through ineffable, beginningless unwisdom, it is the Substance and Cause of the two Vestures; though unknowing as t…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:34813f31842b3e1787d2e712,,,root_text,,2,319,"Therefore beholding thyself everywhere, and con¬ sidering thyself as secondless, let the time go by for thee, mighty minded one, rejoicing in the bliss that is thine own. And wavering doubt in the Self of partless awakening which wavers not, is but of fancy’s building; therefore through the Self which is formed of secondless bliss, entering into lasting peace, adore in silence. In the silence is…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:3522bf23eed9e20f5073316a,,,root_text,,2,328,"25 in waking, dreaming, dreamlessness; of all the activi¬ ties of the knowing soul, whether good or bad — this is the “I”; Who of himself beholds all; whom none beholds; who kindles to consciousness the knowing soul and all the powers; whom none kindles to consciousness; by whom all this is filled; whom no other fdls; who is the shining light within this all; after whose shining all else shines;…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:35fceb10af854b3765314f3e,,,root_text,,2,310,"This task of fitting the Brahman order to carry the torch of wisdom was undertaken by Sankara the Teach¬ er in three ways. First, by commenting on the Great Upanishads and the Bhagavad Gita, he rendered the knowledge of the Golden Age into the thought and lan¬ guage of the Brahmans of his day. Second, by writing a series of preparatory works, of catechisms and man¬ uals, he made smooth the path o…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:3712a3952ee7d12fc28c3fac,,,root_text,,3,663,"with, its two potencies of extension and limitation. Through the power of limitation, it hides the former self and world, and so builds up a new self and a new world. As this new self and world are real only so long as their appearance lasts, they are called the imaginary self and the imaginary world. For, when one has awakened from the dream, the dream existence never comes back again. The imagi…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:37595f9252fbd18632e91f1b,,,root_text,,2,335,"79 Like the sun which witnesses the act, like the tongued flame that leads the conflagration, like the rope that holds what is raised; thus am I, standing on the summit, the conscious Self. I am neither the actor, nor the causer of acts; I am neither he who enjoys, nor he who brings enjoyment; I am neither the seer, nor he who gives sight; I am the unequalled Self, self-luminous. When the disguis…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:3875aedef84d5612047dc171,,,root_text,,2,293,"through substance and the other two potencies, it reaches expansion in the three modes. When sensuous things have affinity with it, it is happy; when the contrary, unhappy. So happiness and unhappiness are properties of this, and not of the Self which is perpetual bliss. Sensuous things are dear for the sake of the self, and not for their own sake; and therefore the Self it¬ self is dearest of al…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:38f2022af2a305d8f6131c84,,,root_text,,2,330,"23 ings. The self of doing belongs to force, whose power is extension, whence the pre-existent activities issued; rage and all the changes of the mind that cause sorrow are ever its results. Desire, wrath, greed, vanity, malice, self-assertion, jealousy, envy, are the terrible works of Force, its acti¬ vities in man; therefore this is the cause of bondage. Then enveloping is the power of Darkness…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:398699a3fb9a35cd7edfa5e9,,,root_text,,2,300,"99 carry down. The casket in which were held the records of the past had always its lining of precious metal, though the outside might rust and tarnish with the pass¬ ing ages. The greatest of these followers of that high idea, in later days, within the Brahman caste, was Sankara- charya, the Brahman Sage of Southern India. It is hard to say, with certainty, when Sankara lived; but the records of…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:3b926fcfdbc85289117130d5,,,root_text,,2,315,"and mission of Sankaracharya. Believing that this preservation should be helped and seconded by what¬ ever aids selective race genius and hereditary capacity could give, he confined the transmission of this wisdom, and of the records which contained it, entirely within the Brahman order, as far as our knowledge goes. There is evidence that, among the Brahmans of South¬ ern India in early days, we…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:3bb0c178173e3472f869e235,,,root_text,,2,321,"97 pletely into the hands of the Brahmans. The Brahmans, sensible of their great mission, prepared themselves to carry it out by forming a high ideal of life; by strict rules of conduct and discipline which only the highest characters could support; and the very strictness of which seems to have produced a reaction which we see traces of in Buddha’s days. The life of the Brahman was conceived and…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
advaita_sankara_johnston_1946_crest_jewel,advaita,The Crest-Jewel of Wisdom and Other Writings of Sankaracharya,advaita_sankara_johnston_1946_crest_jewel:section:3cf61f23210f08b68ee5580b,,,root_text,,1,229,"poetical form and splendid imagery of works like the “Awakening to the Self.” What we shall find, is lu¬ cidity, accuracy, grasp, coherence; but not poetical beauty. Thus is begun: The Awakening to Reality I ryio the Master, the World-Soul, the Master of seekers A for union, obeisance; to the teacher, the giver of wisdom. To fulfill love for those who would be free, this Awakening to Reality is a…",0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,manual_section_review,,,,
